;Month;Day;Hour;Air pressure;Air temperature;RAD radiation;Precipitation;Realtive humidity;UVB radiation;CO;NO2;NOx;O3;PM2.5;PM10;SO2;C6H6;timestamp
96590;1;8;15;985.1;3.3;0.1;56.7;1.9;266.8;0.307837;36.4352;50.4256;6.1535;41.6253;17.2968;32.3264;2.82015;183
96591;1;8;16;985.3;1.9;0.0;62.1;1.4;253.4;0.406082;55.9786;80.2392;6.90043;22.8178;22.0314;53.4345;3.37366;184
96592;1;8;17;985.5;0.4;0.0;67.5;1.1;241.2;0.489812;66.016;96.0996;7.75802;13.1516;36.4142;96.3175;4.36361;185
96593;1;8;18;985.6;-0.5;0.0;71.1;1.2;246.3;0.5220090000000001;68.6087;97.7942;8.27427;12.0822;37.5695;55.2637;4.97326;186
96594;1;8;19;985.6;-1.0;0.0;72.4;1.5;254.6;0.441535;56.7454;75.4678;7.418819999999998;20.3521;27.4937;68.0922;4.74712;187
96595;1;8;20;985.9;-1.0;0.0;68.9;2.1;257.8;0.334503;42.9543;50.8778;7.51992;33.6606;21.6564;29.1314;4.1277300000000015;188
96596;1;8;21;986.6;-0.4;0.0;66.9;1.9;254.1;0.288227;28.8183;32.8122;7.43238;43.9343;19.7272;25.7239;3.11118;189
96597;1;8;22;986.8;-0.6;0.0;67.3;0.9;204.9;0.505369;45.9019;53.4274;10.3803;26.7573;29.0455;30.1649;3.60573;190
96598;1;8;23;987.2;-1.4;0.0;68.4;1.3;261.1;0.482023;53.1447;66.8046;8.87547;19.8623;27.8695;34.8527;5.09767;191
96599;1;9;0;987.7;-1.5;0.0;67.0;1.4;270.4;0.403994;33.3574;38.6219;7.24011;37.0838;29.5943;34.791;3.92966;192
96600;1;9;1;988.2;-1.9;0.0;69.4;1.6;265.9;0.351527;33.5067;37.1303;6.624230000000002;35.0467;21.9164;25.6687;3.82468;193
96601;1;9;2;988.6;-2.4;0.0;72.6;1.2;272.9;0.295189;24.3063;27.1306;6.08165;41.6635;18.9522;27.2735;3.07767;194
96602;1;9;3;989.0;-2.9;0.0;74.3;0.4;280.0;0.325288;25.9764;31.2473;5.26309;38.015;20.7407;28.4081;2.84973;195
96603;1;9;4;989.2;-3.9;0.0;78.5;0.5;251.7;0.46469;46.2335;75.4259;3.63726;14.4047;21.3282;37.7273;3.31835;196
96604;1;9;5;989.6;-4.3;0.0;84.1;0.5;233.3;0.45422;46.8813;62.8367;3.52362;11.8852;24.5289;34.9861;4.41576;197
96605;1;9;6;989.9;-3.7;0.0;82.0;0.4;272.5;0.379392;48.9515;60.04;4.90664;16.2481;18.4752;26.4146;2.79896;198
96606;1;9;7;989.9;-5.7;0.0;83.4;0.1;114.3;0.5473140000000001;56.7034;100.409;3.26473;2.42967;28.4756;31.8361;3.3580300000000003;199
96607;1;9;8;990.1;-6.0;0.0;88.9;0.2;235.6;0.817822;60.3482;157.07299999999995;4.25592;2.90095;40.2812;51.1019;4.63279;200
96608;1;9;9;990.4;-6.5;0.0;90.9;0.6;86.4;1.4360700000000002;65.707;259.632;8.64628;5.32273;64.0893;72.2475;6.01889;201
96609;1;9;10;990.7;-4.8;0.0;93.8;0.5;100.7;1.17739;69.0391;246.238;15.4908;7.227689999999999;73.7225;87.6972;7.14709;202
96610;1;9;11;990.8;-2.8;0.0;82.1;0.6;153.2;0.923482;58.3252;130.351;28.7885;15.4542;68.309;86.3191;6.77573;203
96611;1;9;12;990.3;-1.6;0.0;71.4;0.5;105.7;0.8813190000000001;53.2143;105.466;26.2757;19.1966;70.4853;82.8885;6.8513;204
96612;1;9;13;989.9;-0.8;0.0;68.3;0.7;93.4;0.7976880000000001;54.0736;91.3585;18.6675;24.6863;61.4316;67.8987;6.1449;205
96613;1;9;14;989.6;-0.4;0.0;65.1;0.7;96.5;0.702333;55.7592;86.1546;16.094;26.0892;59.9805;66.6611;6.24578;206
96614;1;9;15;989.4;-1.1;0.0;67.9;0.8;104.6;0.793504;55.9845;80.9858;15.5732;23.3777;63.75;73.7225;6.011419999999998;207
96615;1;9;16;989.6;-1.9;0.0;71.5;0.8;99.5;1.04115;64.6504;87.8694;16.1161;18.4553;99.5311;101.405;7.17853;208
96616;1;9;17;989.6;-2.4;0.0;74.4;1.0;108.6;0.990777;54.7607;63.5329;20.2549;20.7006;108.281;110.154;7.779960000000001;209
96617;1;9;18;989.3;-2.9;0.0;77.1;0.9;111.6;1.05072;51.4443;60.9487;20.7735;16.5547;100.093;107.881;7.4485800000000015;210
96618;1;9;19;988.9;-2.9;0.0;79.4;0.8;107.3;0.988768;48.4834;57.9166;17.2935;14.7419;91.3244;93.6953;8.02368;211
96619;1;9;20;988.5;-2.5;0.0;79.7;1.0;115.2;1.00163;50.5415;61.2984;18.3248;13.0289;86.6686;91.7839;7.64658;212
96620;1;9;21;988.1;-2.8;0.0;81.2;0.7;106.3;1.11963;53.5364;68.86;18.8847;9.09313;94.4895;104.417;7.72992;213
96621;1;9;22;988.0;-2.8;0.0;85.4;0.8;111.5;1.22491;54.8579;72.8555;20.904;7.94495;118.791;123.338;8.50014;214
96622;1;9;23;987.7;-3.0;0.0;86.3;0.7;107.9;1.29643;55.2023;76.1964;21.0249;6.61118;;128.32;8.77698;215
96623;1;10;0;987.2;-4.0;0.0;90.3;0.6;102.6;1.27461;51.7318;73.5607;14.8179;5.6505;128.72799999999998;132.563;9.13558;216
96624;1;10;1;986.6;-3.4;0.0;97.0;0.7;118.9;1.18579;46.4981;57.9527;13.853;7.99385;110.878;117.196;8.61085;217
96625;1;10;2;986.1;-3.1;0.0;98.6;0.7;159.2;1.10779;40.9814;47.9669;14.8407;11.3435;104.234;115.092;8.28294;218
96626;1;10;3;985.9;-4.2;0.0;98.6;0.5;102.1;1.22296;44.7435;67.0948;11.6467;5.45779;116.643;124.314;8.18091;219
96627;1;10;4;985.5;-4.9;0.0;98.6;0.5;95.1;1.26522;44.0171;66.2498;9.83903;4.03291;124.966;131.773;8.94979;220
96628;1;10;5;985.0;-5.0;0.0;98.6;0.5;91.9;1.15188;42.31399999999999;61.1188;9.74911;3.63255;117.452;123.368;8.67988;221
96629;1;10;6;984.5;-5.1;0.0;98.6;0.5;105.9;1.06576;41.07;63.7071;9.23832;3.41705;111.141;111.817;8.26023;222
96630;1;10;7;984.1;-5.6;0.0;98.6;0.5;94.5;1.11588;40.3585;70.6832;9.25139;3.73964;108.915;114.804;7.9051300000000015;223
96631;1;10;8;983.9;-5.4;0.0;98.6;0.5;109.2;1.1434;40.3813;81.0581;9.87294;3.38656;;114.316;7.99527;224
96632;1;10;9;983.7;-5.5;0.0;98.6;0.5;90.2;1.20832;39.3169;91.0476;9.73098;4.7008199999999984;113.344;119.994;8.090710000000001;225
96633;1;10;10;983.6;-4.9;0.0;98.6;0.5;93.3;1.2654;40.1629;93.8374;11.4699;7.35901;123.75;127.589;8.12924;226
96634;1;10;11;983.5;-3.2;0.0;98.6;0.3;82.4;1.4776;44.2381;102.561;13.3885;9.10315;141.928;152.3;9.35528;227
96635;1;10;12;982.7;-0.7;0.0;98.6;0.7;121.0;1.50921;45.6713;101.124;34.7542;14.8327;135.378;139.46;9.54799;228
96636;1;10;13;982.0;1.7;0.0;87.6;1.0;150.9;1.01352;35.442;60.7096;40.8088;26.8454;90.7526;93.6031;8.22285;229
96637;1;10;14;981.5;1.7;0.0;76.6;1.2;157.8;0.844931;33.5227;45.2249;25.0847;35.5962;70.9958;70.9103;6.89364;230
96638;1;10;15;981.6;1.2;0.0;79.0;1.1;166.0;0.955923;41.1327;52.7648;21.6177;31.7556;76.333;76.9184;6.935689999999999;231
96639;1;10;16;981.7;0.7;0.1;81.5;1.0;163.1;1.03831;48.3234;58.9374;21.4871;25.4997;90.4256;95.2787;9.38731;232
96640;1;10;17;981.6;0.2;0.1;85.1;0.9;156.6;1.13963;55.2564;65.2914;20.5612;17.4086;101.755;101.872;8.25912;233
96641;1;10;18;981.8;0.2;0.1;86.4;0.9;162.8;1.2714299999999998;65.5123;87.4167;25.0152;8.12374;111.439;114.802;8.29497;234
96642;1;10;19;981.9;0.1;0.1;86.9;0.8;149.9;1.41087;65.9023;94.1015;25.2752;6.5165;;117.768;8.63898;235
96643;1;10;20;981.5;-0.6;0.1;90.5;0.9;159.2;1.36303;59.6537;85.3884;23.1361;7.237260000000001;;113.808;9.38295;236
96644;1;10;21;981.4;-1.5;0.2;93.8;0.5;138.0;1.43579;58.9289;109.243;16.8482;4.4177300000000015;;109.575;8.8369;237
96645;1;10;22;981.8;-2.1;0.1;97.7;0.4;133.3;1.46458;55.4212;106.861;14.9389;4.75525;111.565;116.812;9.16303;238
96646;1;10;23;981.6;-3.2;0.1;98.5;0.6;95.7;1.63103;52.4874;133.469;8.993089999999997;4.61344;110.936;111.574;8.45305;239
96647;1;11;0;981.3;-2.7;0.0;98.6;0.6;105.2;1.47611;43.1419;73.6409;9.55831;4.3154900000000005;;121.009;9.34947;240
96648;1;11;1;980.7;-2.3;0.1;98.6;0.7;94.0;1.3386;38.2494;56.8278;9.56961;3.82226;;111.641;8.82923;241
96649;1;11;2;980.2;-2.0;0.3;98.6;0.6;109.3;1.09142;31.8541;39.2479;8.73437;4.42314;;86.5263;7.919189999999999;242
96650;1;11;3;979.8;-1.9;0.4;98.6;0.5;128.2;0.8943409999999999;27.9261;32.9732;6.65888;6.02345;66.4433;67.0012;7.135110000000001;243
96651;1;11;4;979.1;-1.4;0.2;98.6;0.8;144.7;0.705156;21.7248;24.4721;7.03998;12.5891;48.4328;48.4623;6.12967;244
96652;1;11;5;978.6;-1.4;0.2;98.6;0.3;167.2;0.674481;26.5211;40.1507;6.17922;8.5249;38.8081;42.6625;5.7281;245
96653;1;11;6;978.3;-1.0;0.0;98.6;0.4;236.6;0.6613359999999999;36.4304;55.9095;5.77835;6.10308;32.2498;36.0588;5.49782;246
96654;1;11;7;978.1;0.0;0.2;98.6;0.6;233.7;0.686116;50.9809;96.3296;7.55415;4.57331;21.4273;31.3392;5.20598;247
96655;1;11;8;977.7;0.4;0.0;98.6;0.7;216.6;0.852124;60.6044;129.929;8.72119;2.59985;32.8862;33.8088;5.34301;248
96656;1;11;9;977.9;0.1;0.0;98.6;0.7;171.9;1.46929;65.8959;251.613;12.5281;3.31062;59.3433;62.0985;6.74263;249
96657;1;11;10;978.1;1.3;0.0;94.4;1.0;216.9;0.886848;64.3501;169.528;15.3541;3.48651;37.2882;55.1004;6.3898199999999985;250
96658;1;11;11;977.9;2.6;0.0;82.2;0.9;230.5;0.624834;54.995;105.778;13.8925;8.87295;24.5573;42.9902;4.8933300000000015;251
96659;1;11;12;977.4;3.3;0.0;77.9;1.1;260.7;0.6417649999999999;57.6373;130.063;10.9862;9.10802;38.0531;52.2091;5.19567;252
96660;1;11;13;976.8;3.6;0.0;75.9;0.4;244.2;;;;;8.21309;37.0691;52.0281;5.08194;253
96661;1;11;14;976.0;3.3;0.0;76.3;0.5;132.9;1.23777;75.5125;263.78;12.4175;;56.2067;72.04;6.24829;254
96662;1;11;15;975.3;2.5;0.0;79.2;0.6;114.6;1.09532;68.8606;211.668;11.6672;3.06431;63.2296;72.3947;6.8918800000000005;255
96663;1;11;16;974.9;1.7;0.0;86.2;0.8;113.5;1.03631;63.7109;165.15200000000004;10.5961;3.01552;61.1546;69.5493;6.7275;256
96664;1;11;17;974.5;1.0;0.0;90.4;0.7;100.8;1.04101;56.2055;153.27700000000004;8.26708;2.16503;64.6624;66.3404;6.9107;257
96665;1;11;18;974.4;0.5;0.0;96.7;0.7;122.6;1.07935;48.0732;105.174;8.30425;3.36716;;66.2908;6.74661;258
96666;1;11;19;974.0;0.4;0.0;98.6;0.5;117.0;1.15571;44.0321;96.7154;11.454;2.9414700000000003;70.2253;73.757;7.623939999999998;259
96667;1;11;20;973.8;-0.2;0.0;98.6;0.2;94.6;1.0592700000000002;40.8707;100.949;6.25149;2.23891;64.34100000000001;64.3325;7.112239999999999;260
96668;1;11;21;973.2;-0.4;0.0;98.6;0.3;89.0;1.4802;42.1333;150.697;6.672439999999999;4.2569599999999985;76.4399;81.9229;7.57532;261
96669;1;11;22;972.8;-0.5;0.4;98.6;0.6;100.0;1.49222;38.9513;126.193;7.147189999999998;4.15261;;93.1185;8.56878;262
96670;1;11;23;972.5;-0.4;0.8;98.6;0.4;166.6;1.2123700000000002;36.8088;76.8739;7.93317;2.97565;78.9306;82.3919;8.0062;263
96671;1;12;0;972.1;-0.4;0.4;98.6;0.3;157.2;1.02276;35.4314;57.1514;7.4773;2.08324;54.7941;64.4977;7.3439999999999985;264
96672;1;12;1;972.2;-0.3;0.2;98.6;0.6;186.8;1.04349;36.3794;56.9484;7.46456;2.26191;58.6437;61.8822;7.21812;265
96673;1;12;2;971.9;-0.5;0.0;98.6;0.1;253.8;1.04275;36.2646;59.2525;5.80856;1.84713;54.2379;58.9228;7.17328;266
96674;1;12;3;971.8;-1.3;0.2;98.6;0.2;70.5;1.03521;33.8941;65.0845;4.34357;1.92788;61.942;78.5525;7.115360000000001;267
96675;1;12;4;971.7;-1.1;0.0;98.6;0.2;194.9;1.18091;34.5456;87.7095;4.3467699999999985;2.3847400000000003;63.61;66.3264;7.38778;268
96676;1;12;5;971.7;-0.8;0.0;98.6;0.5;167.4;1.26883;37.0357;99.9649;5.11333;2.49127;69.1939;69.0998;7.54787;269
96677;1;12;6;971.4;-1.1;0.0;98.6;0.2;127.1;1.2981;37.2447;124.573;5.31694;2.51245;66.163;69.7987;7.55928;270
96678;1;12;7;971.5;-0.2;0.0;98.6;0.7;215.0;1.07231;47.4063;130.736;7.62776;2.59872;55.1763;55.1453;7.11274;271
96679;1;12;8;972.0;0.2;0.6;98.6;0.6;270.6;0.8728040000000001;59.82;152.08700000000005;6.56202;1.42648;34.2912;62.5732;5.72714;272
96680;1;12;9;972.4;0.1;0.8;98.6;1.0;268.6;0.8186;65.6425;203.871;5.15448;1.71609;34.9927;110.952;6.9207800000000015;273
96681;1;12;10;972.8;0.4;0.2;98.6;1.7;283.1;0.507514;54.3627;98.5551;4.2822;8.76827;20.1086;35.2355;4.8663300000000005;274
96682;1;12;11;973.5;0.9;0.0;98.6;2.4;300.9;0.342696;31.7664;44.71;4.72675;28.8355;13.8659;51.8012;2.93026;275
96683;1;12;12;974.4;0.0;0.2;98.6;2.0;326.8;0.343464;27.1768;38.506;2.80188;29.6942;9.66534;17.0838;2.87763;276
96684;1;12;13;975.1;-0.5;0.6;98.6;1.9;330.4;0.350692;27.848000000000006;42.6615;2.43649;28.2665;13.7276;17.2716;2.85721;277
96685;1;12;14;976.0;-1.0;0.2;98.6;1.5;336.1;0.424128;31.1952;52.8923;2.09055;22.7591;13.7859;22.8482;3.44929;278
96686;1;12;15;977.2;-1.3;0.4;98.6;1.4;338.5;0.5083810000000001;35.0982;59.1303;2.18196;21.5629;13.6145;17.285;4.39826;279
96687;1;12;16;977.7;-1.5;0.4;98.6;1.2;340.1;0.562615;41.4781;77.6184;2.74969;15.2424;18.1054;26.3463;4.71189;280
96688;1;12;17;978.5;-1.6;0.4;98.6;0.6;341.7;0.66427;47.9605;94.7642;3.07363;9.50747;;32.7438;5.77384;281
96689;1;12;18;979.1;-1.4;0.6;98.6;0.3;318.9;0.649265;56.839;141.47;2.86813;4.45317;23.5472;37.4407;5.89952;282
96690;1;12;19;979.7;-1.2;0.4;98.6;0.3;313.0;0.7992199999999999;56.5727;166.764;3.44842;3.28919;32.3626;75.6344;5.84823;283
96691;1;12;20;980.1;-0.4;0.0;98.6;1.4;292.2;0.493115;44.3651;90.2442;3.0075;14.9277;27.2878;40.874;5.1921800000000005;284
96692;1;12;21;980.3;-0.2;0.0;98.6;1.3;295.2;0.352949;30.4953;37.4725;2.77936;25.6803;;17.5953;2.82155;285
96693;1;12;22;980.7;-0.1;0.0;98.6;0.6;253.6;0.447984;40.1943;49.2259;2.59366;14.6454;23.405;23.4845;3.5496;286
96694;1;12;23;981.1;0.0;0.0;98.6;0.7;266.9;0.491059;46.3562;58.217;3.21739;8.7498;27.7377;33.1126;4.0658699999999985;287
96695;1;13;0;981.4;-0.1;0.0;98.6;1.3;283.2;0.351436;30.828000000000007;36.0122;3.57435;25.6317;21.8842;24.1473;3.4671800000000004;288
96696;1;13;1;981.6;0.4;0.0;97.5;1.4;280.4;0.287049;18.1538;20.0036;4.0644800000000005;35.7059;15.1724;19.2734;2.56874;289
96697;1;13;2;981.9;0.4;0.4;95.6;1.4;298.6;0.273968;14.8837;15.8444;3.46212;39.3892;15.9498;18.5844;2.16383;290
96698;1;13;3;982.3;-0.1;0.0;98.5;1.0;253.5;0.301286;17.7112;19.3564;2.94386;33.0161;16.1385;19.8574;2.22433;291
96699;1;13;4;982.5;-0.2;0.0;95.1;1.3;253.1;0.348485;22.0707;23.4087;3.72738;28.5879;15.987;21.4468;2.63033;292
96700;1;13;5;982.7;-0.1;0.0;88.6;1.8;259.8;0.30814899999999995;20.5648;23.1175;4.20611;29.5306;14.8662;19.0061;2.44995;293
96701;1;13;6;982.8;-0.2;0.0;86.6;1.3;258.1;0.31966300000000003;25.6092;32.2548;4.0110800000000015;25.0862;11.9969;17.4399;2.43359;294
96702;1;13;7;982.9;-0.6;0.0;88.0;1.6;265.2;0.405996;38.9248;54.5625;3.3105800000000003;13.9323;16.4809;17.6081;2.7566;295
96703;1;13;8;983.3;0.0;0.0;85.2;1.6;267.9;0.410248;42.2858;65.2716;4.17401;11.2073;17.8839;24.5881;3.12702;296
96704;1;13;9;983.6;0.6;0.0;80.8;1.9;261.6;0.426362;48.3096;82.2622;4.59132;7.77343;14.7683;24.9952;3.3901;297
96705;1;13;10;983.7;0.6;0.0;83.2;2.1;266.3;0.377194;40.6518;61.8563;3.86757;17.757;20.6857;29.9093;3.46359;298
96706;1;13;11;983.7;0.7;0.0;89.2;1.4;260.3;0.391188;43.5346;72.5856;3.76198;16.8943;22.6886;34.5527;4.03841;299
96707;1;13;12;983.8;1.0;0.2;84.8;1.6;278.3;0.35642;36.4288;55.4536;3.39027;23.9194;14.0907;28.0102;2.98208;300
96708;1;13;13;983.8;0.6;0.2;95.9;1.2;276.5;0.414984;41.4313;65.4634;2.6072900000000003;17.8165;18.3163;42.4942;3.58795;301
96709;1;13;14;984.1;1.1;0.2;93.7;1.3;279.9;0.440742;49.5047;81.5411;3.23972;13.2894;28.7804;42.4126;3.96753;302
96710;1;13;15;984.7;1.1;0.0;88.8;2.1;296.1;0.337336;33.1332;47.7634;3.12383;27.6356;13.6026;36.5977;3.30799;303
96711;1;13;16;985.6;0.8;0.0;91.5;2.2;302.3;0.344263;33.9409;49.4633;3.15146;25.4143;12.7083;22.5416;2.74674;304
96712;1;13;17;986.7;0.2;0.2;98.2;2.2;303.8;0.380823;34.4579;48.1826;2.21682;21.1116;14.7415;58.3825;3.05837;305
96713;1;13;18;987.7;0.0;0.0;98.6;2.7;308.0;0.348105;28.4452;40.3701;1.97539;23.1023;20.0455;58.5427;3.18186;306
96714;1;13;19;988.4;-0.2;0.0;98.6;2.4;307.8;0.362805;29.4692;40.0226;1.92817;19.3194;25.0035;98.5969;3.26398;307
96715;1;13;20;989.1;-0.2;0.4;98.6;2.1;302.3;0.338174;24.3302;30.1494;2.11866;22.1211;15.0122;22.5271;3.1150900000000004;308
96716;1;13;21;990.1;-0.7;1.6;98.6;2.7;307.5;0.325407;20.6694;24.7;1.65812;21.3755;13.6177;15.7485;2.81261;309
96717;1;13;22;992.2;-2.3;0.2;98.6;1.9;355.7;0.290731;12.7735;15.2254;1.03026;51.0088;13.2042;13.9858;2.71949;310
96718;1;13;23;993.9;-2.5;0.0;98.6;2.5;336.7;0.287699;8.89811;10.9232;0.85031;50.5715;13.5687;15.4687;2.82842;311
96719;1;14;0;995.0;-2.8;0.2;97.7;2.6;340.8;0.273081;6.51483;7.7370199999999985;1.10486;56.2671;11.4906;18.4715;3.04661;312
96720;1;14;1;995.4;-2.9;0.0;95.6;2.1;326.0;0.250733;6.25657;7.20723;1.14592;56.9706;13.804;16.3522;2.22484;313
96721;1;14;2;995.8;-2.9;0.0;93.6;2.0;324.1;0.243759;5.12206;5.66089;1.03791;57.3778;10.42;16.8258;2.11838;314
96722;1;14;3;996.2;-2.7;0.0;92.6;2.0;312.4;0.246433;6.33788;7.2088199999999985;1.32708;49.9386;9.45375;25.7673;1.93189;315
96723;1;14;4;996.6;-2.7;0.0;89.4;1.7;320.4;0.237267;5.92339;6.55256;1.19118;50.6695;8.36015;8.34305;1.95971;316
96724;1;14;5;996.6;-2.6;0.0;87.3;1.1;297.9;0.249558;11.0417;12.4669;1.47548;41.945;9.21457;12.3607;1.98916;317
96725;1;14;6;996.7;-2.5;0.0;89.8;1.0;297.0;0.29296500000000003;24.091;32.0151;2.05077;31.0907;9.75006;18.2673;2.29178;318
96726;1;14;7;996.4;-3.2;0.0;92.2;0.7;254.4;0.389768;37.3944;48.7571;2.65308;20.5586;16.0844;22.6726;3.3495800000000004;319
96727;1;14;8;996.1;-2.7;0.0;93.3;0.7;206.2;0.5960340000000001;70.5679;127.631;4.31166;5.8915;22.9157;30.6398;4.06721;320
96728;1;14;9;996.1;-2.3;0.0;87.3;1.1;211.1;0.423786;49.4686;70.9372;4.14823;17.3362;20.0289;28.4359;3.6023400000000003;321
96729;1;14;10;996.0;-1.9;0.0;82.4;1.0;206.6;0.491799;50.4347;74.3705;6.05926;13.9285;29.9154;38.6062;4.27361;322
96730;1;14;11;995.8;-1.7;0.0;87.3;1.0;221.6;0.534251;48.4334;77.9292;6.3678;14.6549;29.3628;42.9708;5.21204;323
96731;1;14;12;995.3;-0.7;0.0;81.9;1.0;235.9;0.479657;45.9519;76.9839;7.9111699999999985;17.2763;25.358;37.2994;4.4065699999999985;324
96732;1;14;13;994.7;0.2;0.0;75.6;1.0;235.3;0.5046010000000001;45.9962;83.74799999999998;10.0852;18.117;29.7991;38.4351;4.9515699999999985;325
96733;1;14;14;994.1;0.8;0.0;71.2;1.0;226.5;0.4744600000000001;41.4489;74.7914;9.94133;22.8196;30.7697;36.1945;4.33598;326
96734;1;14;15;993.6;1.3;0.0;68.1;1.1;239.9;0.440662;34.9787;56.7709;8.79848;27.1625;22.2932;30.1613;4.03735;327
96735;1;14;16;993.4;0.6;0.0;69.5;0.9;249.8;0.524091;45.8296;71.8406;6.13497;18.7736;14.616;31.6861;3.84318;328
96736;1;14;17;992.8;-0.7;0.0;75.5;0.8;230.5;0.670583;61.4525;112.532;6.2104599999999985;6.19977;38.9227;51.304;4.95573;329
96737;1;14;18;992.6;-1.6;0.0;79.7;0.7;167.6;0.919742;62.0216;112.072;11.4867;5.15069;62.9682;68.7581;6.05549;330
96738;1;14;19;992.0;-2.5;0.1;85.1;0.5;156.9;1.20226;59.3838;139.643;15.3251;5.33346;91.4681;93.1933;8.06245;331
96739;1;14;20;991.4;-2.7;0.0;90.6;0.9;159.5;0.950842;51.8051;90.01299999999998;13.8832;5.84805;72.1094;72.2039;7.02525;332
96740;1;14;21;991.1;-3.1;0.0;91.2;0.7;173.7;0.954461;51.2976;85.1296;14.1503;5.67643;75.1649;77.2484;6.71805;333
96741;1;14;22;990.9;-3.3;0.1;90.9;0.7;165.0;1.06907;51.2615;92.0408;14.2288;5.6094300000000015;;86.7751;7.391310000000002;334
96742;1;14;23;990.1;-3.6;0.1;93.1;0.7;127.6;1.01282;43.7577;68.3956;11.1575;5.07417;;84.3623;7.48997;335
96743;1;15;0;989.5;-3.3;0.1;95.1;0.7;120.2;0.8904790000000001;36.7987;47.9424;9.20883;6.796289999999999;69.8424;71.0241;6.67019;336
96744;1;15;1;989.3;-3.5;0.1;95.1;0.6;103.0;0.882158;34.3187;44.1132;7.73147;5.37674;;71.1177;6.50211;337
96745;1;15;2;989.0;-3.7;0.0;96.8;0.6;103.5;0.8369219999999999;29.8949;36.3661;6.28146;6.751710000000001;66.486;69.3717;6.28295;338
96746;1;15;3;988.5;-3.6;0.0;98.5;0.5;97.1;0.745311;26.1061;30.481;5.95059;8.80361;50.2291;58.4589;5.97152;339
96747;1;15;4;988.1;-3.5;0.0;98.6;0.3;94.9;0.706025;26.1512;30.219;4.97905;7.631480000000002;46.5169;53.2279;5.63279;340
96748;1;15;5;987.7;-3.3;0.0;98.6;0.7;158.8;0.608581;24.7176;28.9612;6.369669999999998;11.5631;45.2633;46.5366;5.356330000000002;341
96749;1;15;6;987.6;-3.1;0.0;98.6;0.7;158.0;0.643921;28.7359;35.0052;7.81407;8.81367;;45.4704;5.255319999999998;342
96750;1;15;7;987.6;-3.0;0.0;98.6;0.5;192.2;0.833899;39.7819;80.4921;8.70089;2.54348;46.3975;51.7238;5.58908;343
96751;1;15;8;987.6;-2.8;0.0;96.3;0.8;300.2;0.912026;52.0724;182.253;7.93468;2.74992;51.4247;63.352;5.74175;344
96752;1;15;9;988.1;-3.2;0.0;98.4;0.8;311.5;1.0341200000000002;54.343;254.057;7.41586;3.2673;56.9054;84.6839;6.10274;345
96753;1;15;10;988.6;-3.1;0.0;98.6;0.7;327.4;0.970296;42.857;135.754;6.4661300000000015;4.1452800000000005;58.0165;76.1499;6.32065;346
96754;1;15;11;988.3;-2.8;0.1;98.6;0.6;350.9;;;;;7.27125;;59.0352;6.32488;347
96755;1;15;12;988.0;-2.5;0.0;98.6;0.7;326.9;0.749865;40.6215;97.9346;21.5726;8.46417;48.5886;63.6138;5.66672;348
96756;1;15;13;988.0;-2.2;0.0;98.6;0.6;309.1;0.537676;45.8283;93.6015;4.86942;9.65029;42.3039;53.2711;5.37708;349
96757;1;15;14;988.0;-1.4;0.0;98.6;0.7;311.7;0.585274;52.9683;105.802;6.02425;9.91657;46.9143;62.7979;5.34681;350
96758;1;15;15;988.2;-1.3;0.0;98.6;0.8;346.0;0.586608;50.8024;93.8927;5.33795;12.7674;34.528;44.5618;5.10461;351
96759;1;15;16;988.5;-1.8;0.0;98.6;1.0;328.9;0.557947;56.9941;118.044;4.67689;9.3035;37.772;48.4233;5.2016;352
96760;1;15;17;989.0;-2.2;0.0;98.6;1.1;340.2;0.6337510000000001;47.8362;90.5646;4.26579;9.91616;44.5392;51.1119;5.174930000000002;353
96761;1;15;18;989.5;-2.6;0.0;98.6;1.3;3.3;0.6317619999999999;38.7383;59.0033;3.7617;8.78988;60.008;62.445;5.8630900000000015;354
96762;1;15;19;990.0;-2.9;0.1;98.6;1.3;6.3;0.7145229999999999;38.5942;55.0678;3.90708;8.05355;77.2824;78.2424;6.41847;355
96763;1;15;20;990.5;-3.0;0.0;98.6;1.7;15.4;0.616206;36.2997;45.9481;4.8189199999999985;12.8394;68.3764;72.7902;6.41227;356
96764;1;15;21;991.0;-2.8;0.1;98.6;1.5;7.8;0.5572699999999999;32.6289;39.4174;4.80112;14.9293;60.3295;66.0566;6.05029;357
96765;1;15;22;991.8;-2.8;0.2;98.6;1.5;2.8;0.486219;27.6104;31.7542;4.55414;23.6209;51.2756;61.3448;5.81459;358
96766;1;15;23;992.6;-3.0;0.0;98.6;1.6;2.1;0.36819;17.37;19.0014;4.56878;38.2266;33.7346;41.1276;4.38264;359
96767;1;16;0;993.3;-3.0;0.0;96.0;1.5;5.8;0.33920100000000003;15.5001;17.2308;4.51687;40.2671;33.4548;39.1882;3.97783;360
96768;1;16;1;993.9;-3.1;0.1;91.1;1.8;7.9;0.301483;12.7751;13.7991;4.2028;48.6171;;32.2388;3.55071;361
96769;1;16;2;994.6;-3.3;0.1;89.0;2.0;350.1;0.33057800000000004;10.1166;11.0821;3.2900400000000003;52.694;27.1099;31.4674;2.86388;362
96770;1;16;3;995.3;-3.5;0.1;93.7;1.9;344.8;0.314712;9.84557;10.5018;2.84212;50.0661;34.9079;36.5635;3.44001;363
